area_ratio	3.000000e+00
axial_length	2.089762e+00
Cp_compressible	8.745258e-01
Cp_incompressible	9.075254e-01
Cp_ideal	8.883535e-01
eta_drop_friction	4.536273e-04
eta_drop_kinetic	2.656427e-03
Cf	1.000000e-02
phi	5.235988e-01
div	8.726646e-02
phi_1	4.363323e-01
phi_2	6.108652e-01
r_1_in	1.301418e+00
r_2_in	1.828340e+00
r_1_out	2.325112e+00
r_2_out	3.217695e+00
b_in	6.084373e-01
b_out	1.030666e+00
A_in	5.982413e+00
A_out	1.794724e+01
dh_s	5.583647e+02
