area_ratio	3.000000e+00
axial_length	2.102412e+00
Cp_compressible	8.748254e-01
Cp_incompressible	9.066778e-01
Cp_ideal	8.886277e-01
eta_drop_friction	4.306975e-04
eta_drop_kinetic	2.565188e-03
Cf	1.000000e-02
phi	5.235988e-01
div	8.726646e-02
phi_1	4.363323e-01
phi_2	6.108652e-01
r_1_in	1.281023e+00
r_2_in	1.819899e+00
r_1_out	2.310913e+00
r_2_out	3.217664e+00
b_in	6.222413e-01
b_out	1.047026e+00
A_in	6.061771e+00
A_out	1.818531e+01
dh_s	5.309092e+02
